Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A10060_001,SE_A10060_002,SE_A10060_003
"25009206400","14000US25009206400","Census Tract 2064","Census Tract 2064, Essex County, Massachusetts","ma","140","00","ACSSF","0001165",,,,,"25","009",,,,"206400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731,980,751
"25009206500","14000US25009206500","Census Tract 2065","Census Tract 2065, Essex County, Massachusetts","ma","140","00","ACSSF","0001166",,,,,"25","009",,,,"206500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099,403,696
"25009206600","14000US25009206600","Census Tract 2066","Census Tract 2066, Essex County, Massachusetts","ma","140","00","ACSSF","0001167",,,,,"25","009",,,,"206600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840,694,1146
"25009206700","14000US25009206700","Census Tract 2067","Census Tract 2067, Essex County, Massachusetts","ma","140","00","ACSSF","0001168",,,,,"25","009",,,,"206700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1744,547,1197
"25009206800","14000US25009206800","Census Tract 2068","Census Tract 2068, Essex County, Massachusetts","ma","140","00","ACSSF","0001169",,,,,"25","009",,,,"206800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1539,298,1241
"25009206900","14000US25009206900","Census Tract 2069","Census Tract 2069, Essex County, Massachusetts","ma","140","00","ACSSF","0001170",,,,,"25","009",,,,"206900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,358,1742
"25009207000","14000US25009207000","Census Tract 2070","Census Tract 2070, Essex County, Massachusetts","ma","140","00","ACSSF","0001171",,,,,"25","009",,,,"207000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,91,909
"25009207100","14000US25009207100","Census Tract 2071","Census Tract 2071, Essex County, Massachusetts","ma","140","00","ACSSF","0001172",,,,,"25","009",,,,"207100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049,260,789
"25009207200","14000US25009207200","Census Tract 2072","Census Tract 2072, Essex County, Massachusetts","ma","140","00","ACSSF","0001173",,,,,"25","009",,,,"207200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028,298,730
"25009208101","14000US25009208101","Census Tract 2081.01","Census Tract 2081.01, Essex County, Massachusetts","ma","140","00","ACSSF","0001174",,,,,"25","009",,,,"208101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1828,1469,359
"25009208102","14000US25009208102","Census Tract 2081.02","Census Tract 2081.02, Essex County, Massachusetts","ma","140","00","ACSSF","0001175",,,,,"25","009",,,,"208102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,947,253
"25009208200","14000US25009208200","Census Tract 2082","Census Tract 2082, Essex County, Massachusetts","ma","140","00","ACSSF","0001176",,,,,"25","009",,,,"208200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161,1669,492
"25009208300","14000US25009208300","Census Tract 2083","Census Tract 2083, Essex County, Massachusetts","ma","140","00","ACSSF","0001177",,,,,"25","009",,,,"208300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2891,2383,508
"25009208400","14000US25009208400","Census Tract 2084","Census Tract 2084, Essex County, Massachusetts","ma","140","00","ACSSF","0001178",,,,,"25","009",,,,"208400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2344,1933,411
"25009209100","14000US25009209100","Census Tract 2091","Census Tract 2091, Essex County, Massachusetts","ma","140","00","ACSSF","0001179",,,,,"25","009",,,,"209100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399,1998,401
"25009209200","14000US25009209200","Census Tract 2092","Census Tract 2092, Essex County, Massachusetts","ma","140","00","ACSSF","0001180",,,,,"25","009",,,,"209200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2191,1907,284
"25009210100","14000US25009210100","Census Tract 2101","Census Tract 2101, Essex County, Massachusetts","ma","140","00","ACSSF","0001181",,,,,"25","009",,,,"210100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437,2309,128
"25009210200","14000US25009210200","Census Tract 2102","Census Tract 2102, Essex County, Massachusetts","ma","140","00","ACSSF","0001182",,,,,"25","009",,,,"210200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1881,1757,124
"25009210300","14000US25009210300","Census Tract 2103","Census Tract 2103, Essex County, Massachusetts","ma","140","00","ACSSF","0001183",,,,,"25","009",,,,"210300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4460,2429,2031
"25009210400","14000US25009210400","Census Tract 2104","Census Tract 2104, Essex County, Massachusetts","ma","140","00","ACSSF","0001184",,,,,"25","009",,,,"210400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2853,1772,1081
"25009210500","14000US25009210500","Census Tract 2105","Census Tract 2105, Essex County, Massachusetts","ma","140","00","ACSSF","0001185",,,,,"25","009",,,,"210500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2455,2226,229
"25009210600","14000US25009210600","Census Tract 2106","Census Tract 2106, Essex County, Massachusetts","ma","140","00","ACSSF","0001186",,,,,"25","009",,,,"210600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740,1110,630
"25009210700","14000US25009210700","Census Tract 2107","Census Tract 2107, Essex County, Massachusetts","ma","140","00","ACSSF","0001187",,,,,"25","009",,,,"210700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1816,734,1082
"25009210800","14000US25009210800","Census Tract 2108","Census Tract 2108, Essex County, Massachusetts","ma","140","00","ACSSF","0001188",,,,,"25","009",,,,"210800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399,811,1588
"25009210900","14000US25009210900","Census Tract 2109","Census Tract 2109, Essex County, Massachusetts","ma","140","00","ACSSF","0001189",,,,,"25","009",,,,"210900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672,1142,530
"25009211100","14000US25009211100","Census Tract 2111","Census Tract 2111, Essex County, Massachusetts","ma","140","00","ACSSF","0001190",,,,,"25","009",,,,"211100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614,1056,558
"25009211200","14000US25009211200","Census Tract 2112","Census Tract 2112, Essex County, Massachusetts","ma","140","00","ACSSF","0001191",,,,,"25","009",,,,"211200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2630,1696,934
"25009211300","14000US25009211300","Census Tract 2113","Census Tract 2113, Essex County, Massachusetts","ma","140","00","ACSSF","0001192",,,,,"25","009",,,,"211300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2395,1987,408
"25009211401","14000US25009211401","Census Tract 2114.01","Census Tract 2114.01, Essex County, Massachusetts","ma","140","00","ACSSF","0001193",,,,,"25","009",,,,"211401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638,909,729
"25009211402","14000US25009211402","Census Tract 2114.02","Census Tract 2114.02, Essex County, Massachusetts","ma","140","00","ACSSF","0001194",,,,,"25","009",,,,"211402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2412,1978,434
"25009212100","14000US25009212100","Census Tract 2121","Census Tract 2121, Essex County, Massachusetts","ma","140","00","ACSSF","0001195",,,,,"25","009",,,,"212100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2999,2650,349
"25009213100","14000US25009213100","Census Tract 2131","Census Tract 2131, Essex County, Massachusetts","ma","140","00","ACSSF","0001196",,,,,"25","009",,,,"213100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2839,2773,66
"25009214100","14000US25009214100","Census Tract 2141","Census Tract 2141, Essex County, Massachusetts","ma","140","00","ACSSF","0001197",,,,,"25","009",,,,"214100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2206,1992,214
"25009215101","14000US25009215101","Census Tract 2151.01","Census Tract 2151.01, Essex County, Massachusetts","ma","140","00","ACSSF","0001198",,,,,"25","009",,,,"215101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624,1360,264
"25009215102","14000US25009215102","Census Tract 2151.02","Census Tract 2151.02, Essex County, Massachusetts","ma","140","00","ACSSF","0001199",,,,,"25","009",,,,"215102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095,840,255
"25009216100","14000US25009216100","Census Tract 2161","Census Tract 2161, Essex County, Massachusetts","ma","140","00","ACSSF","0001200",,,,,"25","009",,,,"216100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418,1276,142
"25009217100","14000US25009217100","Census Tract 2171","Census Tract 2171, Essex County, Massachusetts","ma","140","00","ACSSF","0001201",,,,,"25","009",,,,"217100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3012,2000,1012
"25009217201","14000US25009217201","Census Tract 2172.01","Census Tract 2172.01, Essex County, Massachusetts","ma","140","00","ACSSF","0001202",,,,,"25","009",,,,"217201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1787,1166,621
"25009217202","14000US25009217202","Census Tract 2172.02","Census Tract 2172.02, Essex County, Massachusetts","ma","140","00","ACSSF","0001203",,,,,"25","009",,,,"217202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424,1175,249
"25009217300","14000US25009217300","Census Tract 2173","Census Tract 2173, Essex County, Massachusetts","ma","140","00","ACSSF","0001204",,,,,"25","009",,,,"217300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2109,846,1263
"25009217400","14000US25009217400","Census Tract 2174","Census Tract 2174, Essex County, Massachusetts","ma","140","00","ACSSF","0001205",,,,,"25","009",,,,"217400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2830,1078,1752
"25009217500","14000US25009217500","Census Tract 2175","Census Tract 2175, Essex County, Massachusetts","ma","140","00","ACSSF","0001206",,,,,"25","009",,,,"217500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2588,1635,953
"25009217600","14000US25009217600","Census Tract 2176","Census Tract 2176, Essex County, Massachusetts","ma","140","00","ACSSF","0001207",,,,,"25","009",,,,"217600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2693,2052,641
"25009218100","14000US25009218100","Census Tract 2181","Census Tract 2181, Essex County, Massachusetts","ma","140","00","ACSSF","0001208",,,,,"25","009",,,,"218100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075,1581,494
"25009220101","14000US25009220101","Census Tract 2201.01","Census Tract 2201.01, Essex County, Massachusetts","ma","140","00","ACSSF","0001209",,,,,"25","009",,,,"220101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957,1382,575
"25009220102","14000US25009220102","Census Tract 2201.02","Census Tract 2201.02, Essex County, Massachusetts","ma","140","00","ACSSF","0001210",,,,,"25","009",,,,"220102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1367,910,457
"25009221100","14000US25009221100","Census Tract 2211","Census Tract 2211, Essex County, Massachusetts","ma","140","00","ACSSF","0001211",,,,,"25","009",,,,"221100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1754,1445,309
"25009221300","14000US25009221300","Census Tract 2213","Census Tract 2213, Essex County, Massachusetts","ma","140","00","ACSSF","0001212",,,,,"25","009",,,,"221300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2038,1679,359
"25009221400","14000US25009221400","Census Tract 2214","Census Tract 2214, Essex County, Massachusetts","ma","140","00","ACSSF","0001213",,,,,"25","009",,,,"221400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455,709,746
"25009221500","14000US25009221500","Census Tract 2215","Census Tract 2215, Essex County, Massachusetts","ma","140","00","ACSSF","0001214",,,,,"25","009",,,,"221500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1682,576,1106
"25009221600","14000US25009221600","Census Tract 2216","Census Tract 2216, Essex County, Massachusetts","ma","140","00","ACSSF","0001215",,,,,"25","009",,,,"221600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071,506,565
"25009221700","14000US25009221700","Census Tract 2217","Census Tract 2217, Essex County, Massachusetts","ma","140","00","ACSSF","0001216",,,,,"25","009",,,,"221700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1319,682,637
"25009221800","14000US25009221800","Census Tract 2218","Census Tract 2218, Essex County, Massachusetts","ma","140","00","ACSSF","0001217",,,,,"25","009",,,,"221800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678,623,55
"25009221901","14000US25009221901","Census Tract 2219.01","Census Tract 2219.01, Essex County, Massachusetts","ma","140","00","ACSSF","0001218",,,,,"25","009",,,,"221901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1546,1087,459
"25009221902","14000US25009221902","Census Tract 2219.02","Census Tract 2219.02, Essex County, Massachusetts","ma","140","00","ACSSF","0001219",,,,,"25","009",,,,"221902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1567,1088,479
"25009222100","14000US25009222100","Census Tract 2221","Census Tract 2221, Essex County, Massachusetts","ma","140","00","ACSSF","0001220",,,,,"25","009",,,,"222100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1457,1197,260
"25009223100","14000US25009223100","Census Tract 2231","Census Tract 2231, Essex County, Massachusetts","ma","140","00","ACSSF","0001221",,,,,"25","009",,,,"223100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758,1129,629
"25009223200","14000US25009223200","Census Tract 2232","Census Tract 2232, Essex County, Massachusetts","ma","140","00","ACSSF","0001222",,,,,"25","009",,,,"223200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780,1090,690
"25009223300","14000US25009223300","Census Tract 2233","Census Tract 2233, Essex County, Massachusetts","ma","140","00","ACSSF","0001223",,,,,"25","009",,,,"223300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2223,1912,311
"25009250100","14000US25009250100","Census Tract 2501","Census Tract 2501, Essex County, Massachusetts","ma","140","00","ACSSF","0001224",,,,,"25","009",,,,"250100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438,13,1425
"25009250200","14000US25009250200","Census Tract 2502","Census Tract 2502, Essex County, Massachusetts","ma","140","00","ACSSF","0001225",,,,,"25","009",,,,"250200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1818,870,948
"25009250300","14000US25009250300","Census Tract 2503","Census Tract 2503, Essex County, Massachusetts","ma","140","00","ACSSF","0001226",,,,,"25","009",,,,"250300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678,145,533
"25009250400","14000US25009250400","Census Tract 2504","Census Tract 2504, Essex County, Massachusetts","ma","140","00","ACSSF","0001227",,,,,"25","009",,,,"250400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,309,941
"25009250500","14000US25009250500","Census Tract 2505","Census Tract 2505, Essex County, Massachusetts","ma","140","00","ACSSF","0001228",,,,,"25","009",,,,"250500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146,326,820
"25009250600","14000US25009250600","Census Tract 2506","Census Tract 2506, Essex County, Massachusetts","ma","140","00","ACSSF","0001229",,,,,"25","009",,,,"250600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1667,557,1110
"25009250700","14000US25009250700","Census Tract 2507","Census Tract 2507, Essex County, Massachusetts","ma","140","00","ACSSF","0001230",,,,,"25","009",,,,"250700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484,421,1063
"25009250800","14000US25009250800","Census Tract 2508","Census Tract 2508, Essex County, Massachusetts","ma","140","00","ACSSF","0001231",,,,,"25","009",,,,"250800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2284,903,1381
"25009250900","14000US25009250900","Census Tract 2509","Census Tract 2509, Essex County, Massachusetts","ma","140","00","ACSSF","0001232",,,,,"25","009",,,,"250900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747,68,679
"25009251000","14000US25009251000","Census Tract 2510","Census Tract 2510, Essex County, Massachusetts","ma","140","00","ACSSF","0001233",,,,,"25","009",,,,"251000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517,114,403
"25009251100","14000US25009251100","Census Tract 2511","Census Tract 2511, Essex County, Massachusetts","ma","140","00","ACSSF","0001234",,,,,"25","009",,,,"251100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214,60,1154
"25009251200","14000US25009251200","Census Tract 2512","Census Tract 2512, Essex County, Massachusetts","ma","140","00","ACSSF","0001235",,,,,"25","009",,,,"251200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520,39,481
"25009251300","14000US25009251300","Census Tract 2513","Census Tract 2513, Essex County, Massachusetts","ma","140","00","ACSSF","0001236",,,,,"25","009",,,,"251300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132,305,827
"25009251400","14000US25009251400","Census Tract 2514","Census Tract 2514, Essex County, Massachusetts","ma","140","00","ACSSF","0001237",,,,,"25","009",,,,"251400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519,609,910
"25009251500","14000US25009251500","Census Tract 2515","Census Tract 2515, Essex County, Massachusetts","ma","140","00","ACSSF","0001238",,,,,"25","009",,,,"251500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1968,554,1414
"25009251600","14000US25009251600","Census Tract 2516","Census Tract 2516, Essex County, Massachusetts","ma","140","00","ACSSF","0001239",,,,,"25","009",,,,"251600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,487,1563
"25009251700","14000US25009251700","Census Tract 2517","Census Tract 2517, Essex County, Massachusetts","ma","140","00","ACSSF","0001240",,,,,"25","009",,,,"251700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726,521,1205
"25009251800","14000US25009251800","Census Tract 2518","Census Tract 2518, Essex County, Massachusetts","ma","140","00","ACSSF","0001241",,,,,"25","009",,,,"251800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2801,1749,1052
"25009252101","14000US25009252101","Census Tract 2521.01","Census Tract 2521.01, Essex County, Massachusetts","ma","140","00","ACSSF","0001242",,,,,"25","009",,,,"252101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438,889,549
"25009252102","14000US25009252102","Census Tract 2521.02","Census Tract 2521.02, Essex County, Massachusetts","ma","140","00","ACSSF","0001243",,,,,"25","009",,,,"252102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474,1398,76
"25009252201","14000US25009252201","Census Tract 2522.01","Census Tract 2522.01, Essex County, Massachusetts","ma","140","00","ACSSF","0001244",,,,,"25","009",,,,"252201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158,910,248
"25009252202","14000US25009252202","Census Tract 2522.02","Census Tract 2522.02, Essex County, Massachusetts","ma","140","00","ACSSF","0001245",,,,,"25","009",,,,"252202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083,1040,43
"25009252300","14000US25009252300","Census Tract 2523","Census Tract 2523, Essex County, Massachusetts","ma","140","00","ACSSF","0001246",,,,,"25","009",,,,"252300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2649,1336,1313
"25009252400","14000US25009252400","Census Tract 2524","Census Tract 2524, Essex County, Massachusetts","ma","140","00","ACSSF","0001247",,,,,"25","009",,,,"252400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501,579,922
"25009252501","14000US25009252501","Census Tract 2525.01","Census Tract 2525.01, Essex County, Massachusetts","ma","140","00","ACSSF","0001248",,,,,"25","009",,,,"252501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377,840,537
"25009252502","14000US25009252502","Census Tract 2525.02","Census Tract 2525.02, Essex County, Massachusetts","ma","140","00","ACSSF","0001249",,,,,"25","009",,,,"252502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724,1497,227
"25009252601","14000US25009252601","Census Tract 2526.01","Census Tract 2526.01, Essex County, Massachusetts","ma","140","00","ACSSF","0001250",,,,,"25","009",,,,"252601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2803,2191,612
"25009252602","14000US25009252602","Census Tract 2526.02","Census Tract 2526.02, Essex County, Massachusetts","ma","140","00","ACSSF","0001251",,,,,"25","009",,,,"252602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1607,1259,348
"25009252603","14000US25009252603","Census Tract 2526.03","Census Tract 2526.03, Essex County, Massachusetts","ma","140","00","ACSSF","0001252",,,,,"25","009",,,,"252603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093,920,173
"25009253100","14000US25009253100","Census Tract 2531","Census Tract 2531, Essex County, Massachusetts","ma","140","00","ACSSF","0001253",,,,,"25","009",,,,"253100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290,1443,847
"25009253201","14000US25009253201","Census Tract 2532.01","Census Tract 2532.01, Essex County, Massachusetts","ma","140","00","ACSSF","0001254",,,,,"25","009",,,,"253201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240,845,395
"25009253202","14000US25009253202","Census Tract 2532.02","Census Tract 2532.02, Essex County, Massachusetts","ma","140","00","ACSSF","0001255",,,,,"25","009",,,,"253202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2722,1251,1471
"25009253203","14000US25009253203","Census Tract 2532.03","Census Tract 2532.03, Essex County, Massachusetts","ma","140","00","ACSSF","0001256",,,,,"25","009",,,,"253203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455,1261,194
"25009253204","14000US25009253204","Census Tract 2532.04","Census Tract 2532.04, Essex County, Massachusetts","ma","140","00","ACSSF","0001257",,,,,"25","009",,,,"253204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2054,1786,268
"25009253205","14000US25009253205","Census Tract 2532.05","Census Tract 2532.05, Essex County, Massachusetts","ma","140","00","ACSSF","0001258",,,,,"25","009",,,,"253205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,1343,8
"25009254100","14000US25009254100","Census Tract 2541","Census Tract 2541, Essex County, Massachusetts","ma","140","00","ACSSF","0001259",,,,,"25","009",,,,"254100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2627,2249,378
"25009254200","14000US25009254200","Census Tract 2542","Census Tract 2542, Essex County, Massachusetts","ma","140","00","ACSSF","0001260",,,,,"25","009",,,,"254200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961,1168,793
"25009254301","14000US25009254301","Census Tract 2543.01","Census Tract 2543.01, Essex County, Massachusetts","ma","140","00","ACSSF","0001261",,,,,"25","009",,,,"254301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298,1166,132
"25009254302","14000US25009254302","Census Tract 2543.02","Census Tract 2543.02, Essex County, Massachusetts","ma","140","00","ACSSF","0001262",,,,,"25","009",,,,"254302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1664,1541,123
"25009254401","14000US25009254401","Census Tract 2544.01","Census Tract 2544.01, Essex County, Massachusetts","ma","140","00","ACSSF","0001263",,,,,"25","009",,,,"254401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1283,1003,280
"25009254402","14000US25009254402","Census Tract 2544.02","Census Tract 2544.02, Essex County, Massachusetts","ma","140","00","ACSSF","0001264",,,,,"25","009",,,,"254402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2632,2076,556
"25009254403","14000US25009254403","Census Tract 2544.03","Census Tract 2544.03, Essex County, Massachusetts","ma","140","00","ACSSF","0001265",,,,,"25","009",,,,"254403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1336,1209,127
"25009260100","14000US25009260100","Census Tract 2601","Census Tract 2601, Essex County, Massachusetts","ma","140","00","ACSSF","0001266",,,,,"25","009",,,,"260100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2436,351,2085
"25009260200","14000US25009260200","Census Tract 2602","Census Tract 2602, Essex County, Massachusetts","ma","140","00","ACSSF","0001267",,,,,"25","009",,,,"260200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516,368,1148
"25009260301","14000US25009260301","Census Tract 2603.01","Census Tract 2603.01, Essex County, Massachusetts","ma","140","00","ACSSF","0001268",,,,,"25","009",,,,"260301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1677,1241,436
"25009260302","14000US25009260302","Census Tract 2603.02","Census Tract 2603.02, Essex County, Massachusetts","ma","140","00","ACSSF","0001269",,,,,"25","009",,,,"260302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098,982,116
"25009260401","14000US25009260401","Census Tract 2604.01","Census Tract 2604.01, Essex County, Massachusetts","ma","140","00","ACSSF","0001270",,,,,"25","009",,,,"260401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565,1293,272
"25009260402","14000US25009260402","Census Tract 2604.02","Census Tract 2604.02, Essex County, Massachusetts","ma","140","00","ACSSF","0001271",,,,,"25","009",,,,"260402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2478,1995,483
"25009260500","14000US25009260500","Census Tract 2605","Census Tract 2605, Essex County, Massachusetts","ma","140","00","ACSSF","0001272",,,,,"25","009",,,,"260500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263,1041,222
"25009260600","14000US25009260600","Census Tract 2606","Census Tract 2606, Essex County, Massachusetts","ma","140","00","ACSSF","0001273",,,,,"25","009",,,,"260600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,578,773
"25009260700","14000US25009260700","Census Tract 2607","Census Tract 2607, Essex County, Massachusetts","ma","140","00","ACSSF","0001274",,,,,"25","009",,,,"260700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1788,965,823
